,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,user_id_str,username,day,hour,link,urls,thumbnail,nlikes,nreplies,nretweets,reply_to,replied,cleaned_text,Subjectivity,Polarity,Analysis_Polarity,Analysis_Subjectivity,replied
105,1.27733E+18,1.27733E+18,1.59337E+12,2020-06-28 15:40,Last episode of @patriotact was litaf 🔥 One thing we know for sure: The time we're living in will be in some future history books. @hasanminhaj #SundayMorning,en,['sundaymorning'],952936045,952936045,viren_lathiya,7,15,https://twitter.com/viren_lathiya/status/1277326054793895936,[],,1,0,0,[],0,last episode litaf one thing know sure: the time we're living future history books. sundaymorning,0.360185185,0.166666667,Positive,Opinion,1
106,1.27348E+18,1.27348E+18,1.59246E+12,2020-06-18 0:50,63% of consumers trust influencers’ opinions of products much more than what brands say about themselves. #DigitalTransformation  #DigitalMarketing #markets #influencermarketing #mktg56693,en,"['digitaltransformation', 'digitalmarketing', 'markets', 'influencermarketing', 'mktg56693']",952936045,952936045,viren_lathiya,4,0,https://twitter.com/viren_lathiya/status/1273478167278346240,[],,3,0,0,[],0,63% consumers trust influencers’ opinions products much brands say themselves. digitaltransformation digitalmarketing markets influencermarketing mktg56693,0.2,0.2,Positive,Opinion,1
107,1.27257E+18,1.27257E+18,1.59224E+12,2020-06-15 12:28,"After watching @patriotact of @hasanminhaj Is College Still Worth It? ! thought maybe he's right. Why are we paying full fees when we are not getting the type of education we signed up for! no social interaction, no college amenities, no connections. #mktg56693 #sheridancollege",en,"['mktg56693', 'sheridancollege']",952936045,952936045,viren_lathiya,1,12,https://twitter.com/viren_lathiya/status/1272566603557867520,[],,10,1,1,[],0,"after watching is college still worth it? ! thought maybe he's right. why paying full fees getting type education signed for! social interaction, college amenities, connections. mktg56693 sheridancollege",0.313095238,0.282886905,Positive,Opinion,1
108,1.27216E+18,1.27216E+18,1.59214E+12,2020-06-14 9:44,You Gone Too Soon ! 🖤  Kai Po Che ! Ms Dhoni untold story !  Sonchiriya ! Chhichhore !   #SushanthSinghRajput #RIPSushant,en,"['sushanthsinghrajput', 'ripsushant']",952936045,952936045,viren_lathiya,7,9,https://twitter.com/viren_lathiya/status/1272162948157444097,[],,1,0,0,[],0,you gone too soon ! kai po che ! ms dhoni untold story ! sonchiriya ! chhichhore ! sushanthsinghrajput ripsushant,0,0,Neutral,Fact,1
109,1.27049E+18,1.27049E+18,1.59174E+12,2020-06-09 19:15,Try searching #LinkedIn  on #YouTube  ▶️  YouTube has 2 Billion Active Users Monthly and 2nd Most Popular social media platform.   https://t.co/DpoBOsdpWd  #DigitalMarketing #DigitalTransformation #socialmedia,en,"['linkedin', 'youtube', 'digitalmarketing', 'digitaltransformation', 'socialmedia']",952936045,952936045,viren_lathiya,2,19,https://twitter.com/viren_lathiya/status/1270494847242289159,['https://www.linkedin.com/posts/virenkumarlathiya_digitalmarketing-serp-youtube-activity-6676170785561878528-aGk4'],,1,0,1,[],0,try searching linkedin youtube ️ youtube 2 billion active users monthly 2nd most popular social media platform. digitalmarketing digitaltransformation socialmedia,0.413333333,0.2,Positive,Opinion,1
110,1.26972E+18,1.26972E+18,1.59156E+12,2020-06-07 15:54,#LinkedIn and it's Trending Algorithm   It's not the first time my post/article has been #Trending on LinkedIn but thought to share on my views about the trending #algorithm.  #DigitalTransformation #DigitalMarketing #mktg56693   https://t.co/pigILXbbJU,en,"['linkedin', 'trending', 'algorithm', 'digitaltransformation', 'digitalmarketing', 'mktg56693']",952936045,952936045,viren_lathiya,7,15,https://twitter.com/viren_lathiya/status/1269719328544481287,['https://www.linkedin.com/posts/virenkumarlathiya_linkedin-digitalmarketing-trending-activity-6675465573528297472-G2Oe'],,3,0,1,[],0,linkedin trending algorithm it's first time post/article trending linkedin thought share views trending algorithm. digitaltransformation digitalmarketing mktg56693,0.333333333,0.25,Positive,Opinion,1
111,1.26891E+18,1.26753E+18,1.59137E+12,2020-06-05 10:05,@ALDO_Help Haven't heard anything from you or ups still on my order? It's been more than 72 hours now @ALDO_Shoes @UPS_Canada,en,[],952936045,952936045,viren_lathiya,5,10,https://twitter.com/viren_lathiya/status/1268906724766953477,[],,0,1,0,"[{'screen_name': 'ALDO_Help', 'name': 'ALDO_Help', 'id': '2513601547'}]",1,_help haven't heard anything ups still order? it's 72 hours _shoes _canada,0,0,Neutral,Fact,1
112,1.26763E+18,1.26763E+18,1.59106E+12,2020-06-01 21:41,Check out my latest article: Google Major Algorithm Update: Core and share your comments about this latest update   https://t.co/rtrPIc1Ihd  #DigitalTransformation #DigitalMarketing #Marketing #mktg56693,en,"['digitaltransformation', 'digitalmarketing', 'marketing', 'mktg56693']",952936045,952936045,viren_lathiya,1,21,https://twitter.com/viren_lathiya/status/1267632274167791617,['https://www.linkedin.com/pulse/google-major-algorithm-update-core-virenkumar-lathiya'],,3,0,2,[],0,check latest article: google major algorithm update: core share ments latest update digitaltransformation digitalmarketing marketing mktg56693,0.766666667,0.354166667,Positive,Opinion,1
113,1.26753E+18,1.26753E+18,1.59104E+12,2020-06-01 14:48,Can someone help me track me my order @ALDO_Shoes @UPS #356337676. It should reached by now !!,en,[],952936045,952936045,viren_lathiya,1,14,https://twitter.com/viren_lathiya/status/1267528354724446209,[],,2,1,0,[],0,can someone help track order _shoes 356337676. it reached !!,0,0,Neutral,Fact,1
114,1.26682E+18,1.26682E+18,1.59087E+12,2020-05-30 15:52,Watching live ! History has been created today by @elonmusk @NASA @SpaceX Godspeed !!!!  #SpaceXlaunchlive #SpaceX #SpaceXDragon #Elonmusk  https://t.co/cLJZ0nsSya,en,"['spacexlaunchlive', 'spacex', 'spacexdragon', 'elonmusk']",952936045,952936045,viren_lathiya,6,15,https://twitter.com/viren_lathiya/status/1266819771628163072,[],https://pbs.twimg.com/media/EZSl13eXsAIBlLM.jpg,2,0,0,[],0,watching live ! history created today godspeed !!!! spacexlaunchlive spacex spacexdragon elonmusk,0.5,0.416148793,Positive,Opinion,1
115,1.26646E+18,1.26646E+18,1.59078E+12,2020-05-29 16:04,@mAdKInG21 @hootsuite Totally agreed it's amazing 🙌,en,[],952936045,952936045,viren_lathiya,5,16,https://twitter.com/viren_lathiya/status/1266460423605440514,[],,0,0,0,"[{'screen_name': 'Madking21', 'name': 'EF Black', 'id': '1064505967512117250'}, {'screen_name': 'hootsuite', 'name': 'Hootsuite', 'id': '17093617'}]",1,totally agreed amazing,0.825,0.3,Positive,Opinion,1
116,1.26567E+18,1.26567E+18,1.59059E+12,2020-05-27 11:28,72% of businesses believe video content has improved their conversion rates. #mktg56693 @Victoria_Renton,en,['mktg56693'],952936045,952936045,viren_lathiya,3,11,https://twitter.com/viren_lathiya/status/1265666307007135745,[],,3,1,0,[],0,72% businesses believe video content improved conversion rates. mktg56693 _renton,0,0,Neutral,Fact,1
117,1.26534E+18,1.26534E+18,1.59052E+12,2020-05-26 13:49,What if the Digital Media Marketing (B413) program @GBCollege is closed for international students and I still want to apply and get in and take the course !!  #MyGBC   Is there any other alternative I can use ?,en,['mygbc'],952936045,952936045,viren_lathiya,2,13,https://twitter.com/viren_lathiya/status/1265339190897790981,[],,1,0,0,[],0,what digital media marketing (b413) program closed international students i still want apply get take course !! mygbc is alternative i use ?,0.033333333,-0.033333333,Negative,Opinion,1
118,1.26315E+18,1.26315E+18,1.58999E+12,2020-05-20 12:53,"Excited for this course ""Online Content &amp; User Experience"" #mktg56693 with @Victoria_Renton @sheridancollege",en,['mktg56693'],952936045,952936045,viren_lathiya,3,12,https://twitter.com/viren_lathiya/status/1263150785849892872,[],,2,1,0,[],0,"excited course ""online content &amp; user experience"" mktg56693 _renton",0.75,0.375,Positive,Opinion,1
119,1.25233E+18,1.25233E+18,1.58741E+12,2020-04-20 16:15,Last few days it was Me and @netflix   1) Binged - F1 drive to survive @F1 2) Binged - The last dance @NBA @chicagobulls  Now waiting for a documentary series on @msdhoni or @BCCI   What do you say ?   #COVID19 #Cricket #NBA #NetflixTH #mondaythoughts,en,"['covid19', 'cricket', 'nba', 'netflixth', 'mondaythoughts']",952936045,952936045,viren_lathiya,1,16,https://twitter.com/viren_lathiya/status/1252330091167789062,[],,1,0,0,[],0,last days me 1) binged - f1 drive survive 2) binged - the last dance now waiting documentary series what say ? covid19 cricket nba netflixth mondaythoughts,0.044444444,0,Neutral,Opinion,1
120,1.24619E+18,1.24619E+18,1.58595E+12,2020-04-03 17:35,Eat. Sleep. Do what modi says. Repeat.   #modisaysindiafirst #FridayThoughts #ModiVideoMessage  https://t.co/jVhA33oKJP,en,"['modisaysindiafirst', 'fridaythoughts', 'modivideomessage']",952936045,952936045,viren_lathiya,5,17,https://twitter.com/viren_lathiya/status/1246189500071624706,[],https://pbs.twimg.com/media/EUtavwHWAAALUbr.jpg,2,0,0,[],0,eat. sleep. do modi says. repeat. modisaysindiafirst fridaythoughts modivideomessage,0,0,Neutral,Fact,1
121,1.2383E+18,1.2383E+18,1.58407E+12,2020-03-12 23:20,Social and Digital Marketing is a powerful way for the #business of all size to reach current and prospective customers. #Marketing,en,"['business', 'marketing']",952936045,952936045,viren_lathiya,4,23,https://twitter.com/viren_lathiya/status/1238303992263970816,[],,1,0,0,[],0,social digital marketing powerful way business size reach current prospective customers. marketing,0.366666667,0.083333333,Positive,Opinion,1
122,1.2383E+18,1.2383E+18,1.58407E+12,2020-03-12 23:14,"Thanks @sheridancollege for this wonderful business conference on Digital and #socialmediamarketing  with amazing panel of James Dimitri Bariamis, @iambradthompson, @WeldonAmanda and Lauren Marinigh   #business #sheridancollege #DigitalMarketing  https://t.co/qnhd4c91ZO",en,"['socialmediamarketing', 'business', 'sheridancollege', 'digitalmarketing']",952936045,952936045,viren_lathiya,4,23,https://twitter.com/viren_lathiya/status/1238302491672002560,[],https://pbs.twimg.com/media/ES9VhrJXkAAk_e9.jpg,3,1,0,[],0,"thanks wonderful business conference digital socialmediamarketing amazing panel james dimitri bariamis, , lauren marinigh business sheridancollege digitalmarketing",0.525,0.45,Positive,Opinion,1
123,1.23777E+18,1.23777E+18,1.58394E+12,2020-03-11 11:45,"Canada's Biggest Retail, Marketing and Technology Event - @dx3canada  It was packed with expert insight from leaders who shape the retail industry and some of the most innovative retail and tech professionals.   #DigitalMarketing #MarketingDigital #TechNews #Toronto #exhibitions  https://t.co/xLziXXny92",en,"['digitalmarketing', 'marketingdigital', 'technews', 'toronto', 'exhibitions']",952936045,952936045,viren_lathiya,3,11,https://twitter.com/viren_lathiya/status/1237766557100576768,[],https://pbs.twimg.com/media/ES1uHT0XgAAQrmY.jpg,1,0,0,[],0,"canada's biggest retail, marketing technology event - it packed expert insight leaders shape retail industry innovative retail tech professionals. digitalmarketing marketingdigital technews toronto exhibitions",1,0.5,Positive,Opinion,1
124,1.23233E+18,1.23203E+18,1.58264E+12,2020-02-25 10:30,@help_delhivery There is no such thing as AWB in the invoice or anywhere in my order my order I'd is - 51695149011,en,[],952936045,952936045,viren_lathiya,2,10,https://twitter.com/viren_lathiya/status/1232327062511407105,[],,0,1,0,"[{'screen_name': 'help_delhivery', 'name': 'helpdesk_delhivery', 'id': '1667354024'}]",1,_delhivery there thing awb invoice anywhere order order i'd - 51695149011,0,0,Neutral,Fact,1
125,1.23204E+18,1.2318E+18,1.58258E+12,2020-02-24 15:40,@help_delhivery Fake testimonials ! This guy's lost my parcel ordered from @ZARA and still not replying where is it !,en,[],952936045,952936045,viren_lathiya,1,15,https://twitter.com/viren_lathiya/status/1232042580696850433,[],,0,0,0,"[{'screen_name': 'help_delhivery', 'name': 'helpdesk_delhivery', 'id': '1667354024'}]",1,_delhivery fake testimonials ! this guy's lost parcel ordered still replying !,1,-0.78125,Negative,Opinion,1
126,1.23162E+18,1.23162E+18,1.58248E+12,2020-02-23 11:30,@ZARA_Care world's worst customer service @help_delhivery I ordered a gift from @ZARA And this stupid guys lost it in transit ? And they're saying it's delivered ! Seriously  https://t.co/28EDiummFY,en,[],952936045,952936045,viren_lathiya,7,11,https://twitter.com/viren_lathiya/status/1231617328351260673,[],https://pbs.twimg.com/media/EReVbk8WAAI-4YY.jpg,0,2,0,[],0,_care world's worst customer service _delhivery i ordered gift and stupid guys lost transit ? and they're saying delivered ! seriously,0.888888889,-0.777777778,Negative,Opinion,1
127,1.19131E+18,1.19131E+18,1.57286E+12,2019-11-04 5:55,@RITVIZ this super dope song is on LOOP from about a week #liggi but couldn't find it on @Spotify or on @JioSaavn ? Why ??? @BACARDI  https://t.co/HmyFhffGaE,en,['liggi'],952936045,952936045,viren_lathiya,1,5,https://twitter.com/viren_lathiya/status/1191308025706860546,[],https://pbs.twimg.com/media/EIhgUIGU4AE37Gc.jpg,1,1,0,[],0,super dope song loop week liggi find ? why ???,0.666666667,0.333333333,Positive,Opinion,1
128,1.17578E+18,1.17578E+18,1.56916E+12,2019-09-22 10:31,"My week on Twitter 🎉: 8 Likes, 1 Retweet, 674 Retweet Reach, 1 New Follower. See yours with  https://t.co/3ZMZLrTnLs",en,[],952936045,952936045,viren_lathiya,7,10,https://twitter.com/viren_lathiya/status/1175779770480627713,['https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=670aaf9fce0f1c1bd8e321bb'],,3,0,0,[],0,"my week twitter : 8 likes, 1 retweet, 674 retweet reach, 1 new follower. see",0.454545455,0.136363636,Positive,Opinion,1
129,1.17511E+18,1.17511E+18,1.569E+12,2019-09-20 14:22,"BINGED !! #InsideBillsBrain on @NetflixIndia and still trying to decode @BillGates brain. It does some fleeting insight in who gates is and it was totally worth the time. ""Sometimes you have to just say, I need to work harder"". Great work !  #netflixandchill",en,"['insidebillsbrain', 'netflixandchill']",952936045,952936045,viren_lathiya,5,14,https://twitter.com/viren_lathiya/status/1175112922470608897,[],,3,0,0,[],0,"binged !! insidebillsbrain still trying decode brain. it fleeting insight gates totally worth time. ""sometimes say, i need work harder"". great work ! netflixandchill",0.283333333,0.4,Positive,Opinion,1
130,1.17324E+18,1.17324E+18,1.56856E+12,2019-09-15 10:32,My week on Twitter 🎉: 17 Likes. See yours with  https://t.co/3ZMZLrTnLs  https://t.co/psJHKNNDwc,en,[],952936045,952936045,viren_lathiya,7,10,https://twitter.com/viren_lathiya/status/1173243105660821505,['https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=670aaf9fce0f1c1bd8e321bb'],https://pbs.twimg.com/media/EEgyYwoX4AAHf4y.png,2,0,0,[],0,my week twitter : 17 likes. see,0,0,Neutral,Fact,1
131,1.17316E+18,1.17316E+18,1.56854E+12,2019-09-15 4:47,"Just walked out of theatre watching #DreamGirl and couldn't say if it was even a one time watch movie. subtle story, average acting (except @ayushmannk) even music didn't helped.   I think I over-expected from it! #DreamGirlreview   Instead, watch #Chichhore 😁",en,"['dreamgirl', 'dreamgirlreview', 'chichhore']",952936045,952936045,viren_lathiya,7,4,https://twitter.com/viren_lathiya/status/1173156456800980992,[],,4,0,1,[],0,"just walked theatre watching dreamgirl say even one time watch movie. subtle story, average acting (except ) even music helped. i think i over-expected it! dreamgirlreview instead, watch chichhore",0.3,-0.161111111,Negative,Opinion,1
132,1.17278E+18,1.17278E+18,1.56845E+12,2019-09-14 3:33,"Great product + bad marketing = ₹₹  Bad product + Great marketing = ₹₹₹₹  Great product + Great marketing = ₹₹₹₹₹₹₹₹₹₹₹₹  When you do what you like, it doesn't feel like work - you can't not do it.  #SaturdayThoughts #marketingdigital",en,"['saturdaythoughts', 'marketingdigital']",952936045,952936045,viren_lathiya,6,3,https://twitter.com/viren_lathiya/status/1172775452009648128,[],,4,0,0,[],0,"great product + bad marketing = ₹₹ bad product + great marketing = ₹₹₹₹ great product + great marketing = ₹₹₹₹₹₹₹₹₹₹₹₹ when like, feel like work - can't it. saturdaythoughts marketingdigital",0.722222222,0.3,Positive,Opinion,1
133,1.17249E+18,1.17246E+18,1.56838E+12,2019-09-13 8:43,@cachayan @itsSSR @ShraddhaKapoor Agreed! This was one of the best movie of 2019 and now I'm more curious about dream girl after hearing positive reviews.,en,[],952936045,952936045,viren_lathiya,5,8,https://twitter.com/viren_lathiya/status/1172490951907917825,[],,2,0,0,"[{'screen_name': 'cachayan', 'name': 'CA CA', 'id': '236039436'}, {'screen_name': 'itsSSR', 'name': 'Sushant Singh Rajput', 'id': '2860160796'}, {'screen_name': 'ShraddhaKapoor', 'name': 'Shraddha', 'id': '317034396'}]",1,agreed! this one best movie 2019 i'm curious dream girl hearing positive reviews.,0.615151515,0.375757576,Positive,Opinion,1
134,1.17239E+18,1.17239E+18,1.56835E+12,2019-09-13 1:50,"You are the only person who can dig yourself out of the rat race and make it to #FinancialFreedom.  The younger you are when you realize this the better off you will be.  It’s not easy, but it’s doable and it’s WORTH it!  @Wealth_Theory",en,['financialfreedom'],952936045,952936045,viren_lathiya,5,1,https://twitter.com/viren_lathiya/status/1172387072612552704,[],,1,0,0,[],0,"you person dig rat race make financialfreedom. the younger realize better be. it’s easy, it’s doable it’s worth it! _theory",0.358333333,0.327083333,Positive,Opinion,1
135,1.17201E+18,1.17201E+18,1.56826E+12,2019-09-12 0:51,Watched #Chichhore last night and its  a rollercoster ride from start to end with infinite hilarious moments and I still can't remember when was the last time I laughed out this loud watching a bollywood movie. Go watch it with your friends.Big Shout Out @NGEMovies @niteshtiwari2,en,['chichhore'],952936045,952936045,viren_lathiya,4,0,https://twitter.com/viren_lathiya/status/1172009851980959745,[],,2,0,0,[],0,watched chichhore last night rollercoster ride start end infinite hilarious moments i still can't remember last time i laughed loud watching bollywood movie. go watch friends.big shout out,0.426666667,0.26,Positive,Opinion,1
136,1.17139E+18,1.17139E+18,1.56812E+12,2019-09-10 7:39,Somebody please bring me a cup tea while I'm enjoying this pleasant view from 13th floor of the building.  @OnePlus_IN   #shotononeplus #AhmedabadRain #rain  https://t.co/oFA42erYHf,en,"['shotononeplus', 'ahmedabadrain', 'rain']",952936045,952936045,viren_lathiya,2,7,https://twitter.com/viren_lathiya/status/1171387606921142274,[],https://pbs.twimg.com/media/EEGazh0UEAEuOwE.jpg,6,0,0,[],0,somebody please bring cup tea i'm enjoying pleasant view 13th floor building. _in shotononeplus ahmedabadrain rain,0.522222222,0.411111111,Positive,Opinion,1
137,1.17131E+18,1.17131E+18,1.5681E+12,2019-09-10 2:38,"Rise of #SocialMedia !   With more than 2 billion active social users around the world, it has become essential for every #business  Read more:  https://t.co/RZKywcSuRk  #BusinessIntelligence #Digital #future #DigitalMarketing #marketing #socialmediamarketing",en,"['socialmedia', 'business', 'businessintelligence', 'digital', 'future', 'digitalmarketing', 'marketing', 'socialmediamarketing']",952936045,952936045,viren_lathiya,2,2,https://twitter.com/viren_lathiya/status/1171312093863108608,['http://bit.ly/2kDVhIy'],,4,0,0,[],0,"rise socialmedia ! with 2 billion active social users around world, bee essential every business read more: businessintelligence digital future digitalmarketing marketing socialmediamarketing",0.265277778,0.066666667,Positive,Opinion,1
138,1.17032E+18,1.17032E+18,1.56786E+12,2019-09-07 9:09,"Father to Son   Son....Write your stories, Yes But don't forget ours.  #SaturdayMotivation",en,['saturdaymotivation'],952936045,952936045,viren_lathiya,6,9,https://twitter.com/viren_lathiya/status/1170323139110166529,[],,3,0,0,[],0,"father son son....write stories, yes but forget ours. saturdaymotivation",0,0,Neutral,Fact,1
139,1.16768E+18,1.16768E+18,1.56723E+12,2019-08-31 1:53,"If you’re not taking advantage of social, you’re missing out on a fast, inexpensive, and effective way to reach almost half the world’s population.   https://t.co/P6E29ixNNn  #Marketing #DigitalMarketing #DigitalTransformation #Entrepreneur",en,"['marketing', 'digitalmarketing', 'digitaltransformation', 'entrepreneur']",952936045,952936045,viren_lathiya,6,1,https://twitter.com/viren_lathiya/status/1167676748613541891,['http://bit.ly/2ZrCJ1r'],,3,0,0,[],0,"if you’re taking advantage social, you’re missing fast, inexpensive, effective way reach almost half world’s population. marketing digitalmarketing digitaltransformation entrepreneur",0.336666667,0.093333333,Positive,Opinion,1
140,1.16478E+18,1.16478E+18,1.56654E+12,2019-08-23 1:59,"As internet penetration increases, so will the #DigitalMarketing Trends:  1) AI in #SocialMedia 2) We will see data in action 3) Brands need to be on Brand, so to say 4) Influencers Get Niche 5) AR &amp; VR will lead Creative #marketing  #DigitalTransformation #businessgrowth",en,"['digitalmarketing', 'socialmedia', 'marketing', 'digitaltransformation', 'businessgrowth']",952936045,952936045,viren_lathiya,5,1,https://twitter.com/viren_lathiya/status/1164779278828892161,[],,5,0,0,[],0,"as internet penetration increases, digitalmarketing trends: 1) ai socialmedia 2) we see data action 3) brands need brand, say 4) influencers get niche 5) ar &amp; vr lead creative marketing digitaltransformation businessgrowth",0.55,0.3,Positive,Opinion,1
141,1.16446E+18,1.16446E+18,1.56646E+12,2019-08-22 4:43,Honestly admit this:   MODI 2.0 is becoming more &amp; more interesting day by day.  #ChidambaramArrested #ShameOnCongress #KarmaStrikes,en,"['chidambaramarrested', 'shameoncongress', 'karmastrikes']",952936045,952936045,viren_lathiya,4,4,https://twitter.com/viren_lathiya/status/1164458038578671618,[],,3,0,0,[],0,honestly admit this: modi 2.0 &amp; interesting day day. chidambaramarrested shameoncongress karmastrikes,0.7,0.55,Positive,Opinion,1
142,1.16056E+18,1.16056E+18,1.56553E+12,2019-08-11 10:32,"My week on Twitter 🎉: 2 Mentions, 9 Likes, 1 Retweet, 75K Retweet Reach, 2 New Followers, 2 Replies. See yours with  https://t.co/3ZMZLrTnLs  https://t.co/k7HOnviQJi",en,[],952936045,952936045,viren_lathiya,7,10,https://twitter.com/viren_lathiya/status/1160559550245867520,['https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=670aaf9fce0f1c1bd8e321bb'],https://pbs.twimg.com/media/EBsiwqXWkAAxruW.png,0,0,0,[],0,"my week twitter : 2 mentions, 9 likes, 1 retweet, 75k retweet reach, 2 new followers, 2 replies. see",0.454545455,0.136363636,Positive,Opinion,1
143,1.16032E+18,1.16032E+18,1.56548E+12,2019-08-10 18:28,Is there any last bit of a chance that we could get #omerta in good blu-ray print anywhere in the world. Been looking for this movie from almost a year and couldn't find it.  @mehtahansal @RajkummarRao,en,['omerta'],952936045,952936045,viren_lathiya,6,18,https://twitter.com/viren_lathiya/status/1160316985416269825,[],,0,0,0,[],0,is last bit chance could get omerta good blu-ray print anywhere world. been looking movie almost year find it.,0.333333333,0.35,Positive,Opinion,1
144,1.16006E+18,1.16006E+18,1.56541E+12,2019-08-10 1:27,"If you're focused on the outcome, you're not focused on the process.   Sustained success comes from a fanatical focus on process.  You don't need to be perfect, just better than yesterday.  @farnamstreet",en,[],952936045,952936045,viren_lathiya,6,1,https://twitter.com/viren_lathiya/status/1160059990163333120,[],,1,0,0,[],0,"if focused oute, focused process. sustained success es fanatical focus process. you need perfect, better yesterday.",0.5,0.6,Positive,Opinion,1
145,1.15933E+18,1.15933E+18,1.56524E+12,2019-08-08 1:13,"""why does the market keep failing?""  Because people are selling  ""Why are they selling?""  Because the market keeps falling  @cachayan   #StockMarket #Investment #money",en,"['stockmarket', 'investment', 'money']",952936045,952936045,viren_lathiya,4,1,https://twitter.com/viren_lathiya/status/1159331814646829056,[],,4,2,0,[],0,"""why market keep failing?"" because people selling ""why selling?"" because market keeps falling stockmarket investment money",0,0,Neutral,Fact,1
146,1.15896E+18,1.15896E+18,1.56515E+12,2019-08-07 0:53,"At any time of your life, you should be reading a book difficult to understand for the current you.",en,[],952936045,952936045,viren_lathiya,3,0,https://twitter.com/viren_lathiya/status/1158964290499428352,[],,2,0,0,[],0,"at time life, reading book difficult understand current you.",0.7,-0.25,Negative,Opinion,1
147,1.15827E+18,1.15827E+18,1.56499E+12,2019-08-05 2:44,#article370scrapped This is Historic! Aur kitne acche din chaiye Aab.  Meanwhile MODI to INDIA  https://t.co/evh7PsPXum,et,['article370scrapped'],952936045,952936045,viren_lathiya,1,2,https://twitter.com/viren_lathiya/status/1158267399168118784,[],https://pbs.twimg.com/media/EBL-DSyUEAAYutk.jpg,2,0,0,[],0,article370scrapped this historic! aur kitne acche din chaiye aab. meanwhile modi india,0,0,Neutral,Fact,1
148,1.15689E+18,1.15689E+18,1.56466E+12,2019-08-01 7:38,"Meanwhile @ZomatoIN to @UberEats_IND  ""Hum bhi Pele Gaye the tum bhi Pele jaoge"" #BoycottUberEats #boycottzomato  https://t.co/4e0Kovb9ww",hi,"['boycottubereats', 'boycottzomato']",952936045,952936045,viren_lathiya,4,7,https://twitter.com/viren_lathiya/status/1156891916262240257,[],https://pbs.twimg.com/media/EA4bD6hUYAEV01f.jpg,3,0,0,[],0,"meanwhile _ind ""hum bhi pele gaye tum bhi pele jaoge"" boycottubereats boycottzomato",0,0,Neutral,Fact,1
149,1.15571E+18,1.15571E+18,1.56438E+12,2019-07-29 1:30,How did COW entered @iitbombay without clearing JEE ADVANCED? 😂,en,[],952936045,952936045,viren_lathiya,1,1,https://twitter.com/viren_lathiya/status/1155712142177267712,[],,1,0,0,[],0,how cow entered without clearing jee advanced?,0.383333333,0.133333333,Positive,Opinion,1
150,1.15549E+18,1.15549E+18,1.56432E+12,2019-07-28 10:32,"My week on Twitter 🎉: 2 Mentions, 2 Likes, 12 New Followers, 1 Reply. See yours with  https://t.co/3ZMZLrTnLs  https://t.co/Icnn6xlvkp",en,[],952936045,952936045,viren_lathiya,7,10,https://twitter.com/viren_lathiya/status/1155486104260362243,['https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=670aaf9fce0f1c1bd8e321bb'],https://pbs.twimg.com/media/EAkcfPNWsAI9O4U.png,0,0,0,[],0,"my week twitter : 2 mentions, 2 likes, 12 new followers, 1 reply. see",0.454545455,0.136363636,Positive,Opinion,1
151,1.15411E+18,1.15411E+18,1.564E+12,2019-07-24 15:28,Viren @urbandictionary,da,[],952936045,952936045,viren_lathiya,3,15,https://twitter.com/viren_lathiya/status/1154111033209790464,[],,1,0,0,[],0,viren,0,0,Neutral,Fact,1
152,1.15403E+18,1.15403E+18,1.56398E+12,2019-07-24 10:22,When is exactly @OnceInHollywood releasing in India ? @bookmyshow_sup Not a single platform is revealing the final date !  @LeoDiCaprio @SonyPictures @ColumbiaPicPH  #OnceUponATimeInHollywood,en,['onceuponatimeinhollywood'],952936045,952936045,viren_lathiya,3,10,https://twitter.com/viren_lathiya/status/1154034034269274113,[],,0,1,0,[],0,when exactly releasing india ? _sup not single platform revealing final date ! onceuponatimeinhollywood,0.488095238,0.095238095,Positive,Opinion,1
153,1.15295E+18,1.15295E+18,1.56372E+12,2019-07-21 10:32,"My week on Twitter 🎉: 7 Likes, 1 Retweet, 43 Retweet Reach, 1 New Follower. See yours with  https://t.co/3ZMZLrTnLs  https://t.co/thMnM6QrAE",en,[],952936045,952936045,viren_lathiya,7,10,https://twitter.com/viren_lathiya/status/1152949357261574149,['https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=670aaf9fce0f1c1bd8e321bb'],https://pbs.twimg.com/media/EAAZVCzWwAA2-qr.png,0,0,0,[],0,"my week twitter : 7 likes, 1 retweet, 43 retweet reach, 1 new follower. see",0.454545455,0.136363636,Positive,Opinion,1
154,1.15192E+18,1.15192E+18,1.56347E+12,2019-07-18 14:14,Over 14 dead and 4.3 million displaced and still counting...,en,[],952936045,952936045,viren_lathiya,4,14,https://twitter.com/viren_lathiya/status/1151918085227442176,[],,2,0,0,[],0,over 14 dead 4.3 million displaced still counting...,0.4,-0.2,Negative,Opinion,1
